date,time,app,pid,x,y
09/22/2020,16:37:08,Firefox,23353,1093.703125,469.91796875
09/22/2020,16:37:09,Firefox,23353,708.125,450.38671875
09/22/2020,16:37:10,Firefox,23353,1047.1484375,478.71484375
09/22/2020,16:37:11,Firefox,23353,1088.72265625,474.55859375
09/22/2020,16:37:13,Firefox,23353,508.53125,49.25390625
09/22/2020,16:37:14,Firefox,23353,650.00390625,448.375
09/22/2020,16:37:15,Firefox,23353,650.00390625,448.375
09/22/2020,16:37:16,Firefox,23353,650.00390625,448.375
09/22/2020,16:37:17,Firefox,23353,650.00390625,448.375
09/22/2020,16:37:18,Firefox,23353,650.00390625,448.375
09/22/2020,16:37:19,Firefox,23353,650.00390625,448.375
09/22/2020,16:37:20,Firefox,23353,650.00390625,448.375
09/22/2020,16:37:21,Firefox,23353,650.00390625,448.375
09/22/2020,16:37:22,Firefox,23353,650.00390625,448.375
09/22/2020,16:37:23,Firefox,23353,650.00390625,448.375
09/22/2020,16:37:24,Firefox,23353,423.68359375,460.14453125
09/22/2020,16:37:25,Firefox,23353,530.30078125,387.76171875
09/22/2020,16:37:26,Firefox,23353,576.3515625,384.4375
09/22/2020,16:37:27,Firefox,23353,576.3515625,384.4375
09/22/2020,16:37:28,Firefox,23353,896.0625,382.55859375
09/22/2020,16:37:29,Firefox,23353,963.73828125,380.00390625
09/22/2020,16:37:30,Firefox,23353,963.73828125,380.00390625
09/22/2020,16:37:31,Firefox,23353,514.28515625,401.37890625
09/22/2020,16:37:32,Firefox,23353,514.28515625,401.37890625
09/22/2020,16:37:33,Firefox,23353,511.8671875,403.453125
09/22/2020,16:37:34,Firefox,23353,856.0,394.3828125
09/22/2020,16:37:35,Firefox,23353,903.9375,395.69140625
09/22/2020,16:37:36,Firefox,23353,903.9375,395.69140625
09/22/2020,16:37:37,Firefox,23353,903.9375,395.69140625
09/22/2020,16:37:38,Firefox,23353,918.9765625,201.84765625
09/22/2020,16:37:39,Firefox,23353,929.49609375,169.11328125
09/22/2020,16:37:40,Firefox,23353,929.49609375,169.11328125
09/22/2020,16:37:41,Firefox,23353,929.49609375,169.11328125
09/22/2020,16:37:42,Firefox,23353,929.49609375,169.11328125
09/22/2020,16:37:43,Firefox,23353,929.49609375,169.11328125
09/22/2020,16:37:44,Firefox,23353,929.49609375,169.11328125
09/22/2020,16:37:45,Firefox,23353,720.74609375,397.16015625
09/22/2020,16:37:46,Firefox,23353,679.80078125,386.93359375
09/22/2020,16:37:47,Firefox,23353,679.80078125,386.93359375
09/22/2020,16:37:48,Firefox,23353,679.80078125,386.93359375
09/22/2020,16:37:49,Firefox,23353,852.796875,432.45703125
09/22/2020,16:37:50,Firefox,23353,852.796875,432.45703125
09/22/2020,16:37:51,Firefox,23353,852.796875,432.45703125
09/22/2020,16:37:52,Firefox,23353,852.796875,432.45703125
09/22/2020,16:37:53,Firefox,23353,852.796875,432.45703125
09/22/2020,16:37:54,Firefox,23353,837.17578125,418.43359375
09/22/2020,16:37:55,Firefox,23353,871.13671875,396.1875
09/22/2020,16:37:56,Firefox,23353,993.92578125,406.4375
09/22/2020,16:37:57,Firefox,23353,993.92578125,406.4375
09/22/2020,16:37:58,Firefox,23353,925.734375,418.359375
09/22/2020,16:37:59,Firefox,23353,925.734375,418.359375
09/22/2020,16:38:00,Firefox,23353,925.734375,418.359375
09/22/2020,16:38:01,Firefox,23353,925.734375,418.359375
09/22/2020,16:38:02,Firefox,23353,925.734375,418.359375
09/22/2020,16:38:03,Firefox,23353,530.61328125,0.0
09/22/2020,16:38:04,Firefox,23353,632.66796875,252.41796875
09/22/2020,16:38:05,Firefox,23353,564.3046875,307.1640625
09/22/2020,16:38:06,Firefox,23353,564.3046875,307.1640625
09/22/2020,16:38:07,Firefox,23353,335.0546875,44.84375
09/22/2020,16:38:08,Firefox,23353,724.74609375,477.12109375
09/22/2020,16:38:09,Firefox,23353,724.74609375,477.12109375
09/22/2020,16:38:10,Firefox,23353,724.74609375,477.12109375
09/22/2020,16:38:11,Firefox,23353,724.74609375,477.12109375
09/22/2020,16:38:12,Firefox,23353,724.74609375,477.12109375
09/22/2020,16:38:13,Firefox,23353,734.8984375,476.31640625
09/22/2020,16:38:14,Firefox,23353,734.8984375,476.31640625
09/22/2020,16:38:15,Firefox,23353,734.8984375,476.31640625
09/22/2020,16:38:16,Firefox,23353,734.8984375,476.31640625
09/22/2020,16:38:17,Firefox,23353,734.8984375,476.31640625
09/22/2020,16:38:18,Firefox,23353,734.8984375,476.31640625
09/22/2020,16:38:19,Firefox,23353,733.8671875,487.02734375
09/22/2020,16:38:20,Firefox,23353,676.07421875,510.21484375
09/22/2020,16:38:21,Firefox,23353,657.84765625,516.66796875
09/22/2020,16:38:22,Firefox,23353,1113.8515625,521.8828125
09/22/2020,16:38:23,Firefox,23353,1113.8515625,521.8828125
09/22/2020,16:38:24,Firefox,23353,1113.8515625,521.8828125
09/22/2020,16:38:25,Firefox,23353,1113.8515625,521.8828125
09/22/2020,16:38:26,Firefox,23353,1113.8515625,521.8828125
09/22/2020,16:38:27,Firefox,23353,1113.8515625,521.8828125
09/22/2020,16:38:28,Firefox,23353,1120.05078125,543.140625
09/22/2020,16:38:29,Firefox,23353,660.48046875,507.796875
09/22/2020,16:38:30,Firefox,23353,696.0859375,508.828125
09/22/2020,16:38:31,Firefox,23353,696.0859375,508.828125
09/22/2020,16:38:32,Firefox,23353,696.0859375,508.828125
09/22/2020,16:38:33,Firefox,23353,696.0859375,508.828125
09/22/2020,16:38:34,Firefox,23353,696.0859375,508.828125
09/22/2020,16:38:35,Firefox,23353,696.0859375,508.828125
09/22/2020,16:38:36,Firefox,23353,696.0859375,508.828125
09/22/2020,16:38:37,Firefox,23353,696.0859375,508.828125
09/22/2020,16:38:38,Firefox,23353,696.0859375,508.828125
09/22/2020,16:38:39,Firefox,23353,696.0859375,508.828125
09/22/2020,16:38:40,Firefox,23353,696.0859375,508.828125
09/22/2020,16:38:41,Firefox,23353,696.0859375,508.828125
09/22/2020,16:38:42,Firefox,23353,696.0859375,508.828125
09/22/2020,16:38:43,Firefox,23353,696.0859375,508.828125
09/22/2020,16:38:44,Firefox,23353,696.0859375,508.828125
09/22/2020,16:38:45,Firefox,23353,696.0859375,508.828125
09/22/2020,16:38:46,Firefox,23353,696.0859375,508.828125
09/22/2020,16:38:47,Firefox,23353,696.0859375,508.828125
09/22/2020,16:38:48,Firefox,23353,696.0859375,508.828125
09/22/2020,16:38:49,Firefox,23353,696.0859375,508.828125
09/22/2020,16:38:50,Firefox,23353,696.0859375,508.828125
09/22/2020,16:38:51,Firefox,23353,696.0859375,508.828125
09/22/2020,16:38:52,Firefox,23353,696.0859375,508.828125
09/22/2020,16:38:53,Firefox,23353,696.0859375,508.828125
09/22/2020,16:38:54,Firefox,23353,696.0859375,508.828125
09/22/2020,16:38:55,Firefox,23353,696.0859375,508.828125
09/22/2020,16:38:56,Firefox,23353,884.00390625,575.01953125
09/22/2020,16:38:57,Firefox,23353,1145.9375,605.875
09/22/2020,16:38:58,Firefox,23353,694.5703125,611.77734375
